loan_id,age,gender,marital_status,education,self_employed,num_dependents,employment_years,income_annual,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans,residential_assets,commercial_assets,bank_balance,monthly_expenses,property_area,loan_status,unnamed_col,row_number,random_notes
2686,29.0,,Divorced,Post Graduate,YES,3,25.0,105914.0,92342.0,60,Home,813.0,1,193980,246326.0,57332.0,8346.0,Semiurban,Approved,,2685,check
2866,41.0,F,Single,Graduate,NO,5,12.0,65591.0,330969.0,36,Home,561.0,0,775719,248517.0,33637.0,18291.0,Semiurban,Approved,,2865,
59,24.0,F,Divorced,Post Graduate,Y,3,20.0,40923.0,335057.0,12,EDUCATION,443.0,0,222666,77830.0,202111.0,16095.0,urban,Rejected,,58,none
77,60.0,M,Single,Grad,YES,4,10.0,119485.0,364806.0,120,Home,481.0,2,857312,109888.0,50960.0,39063.0,semi-urban,Rejected,,76,check
797,42.0,,Divorced,Post Graduate,NO,0,3.0,,150762.0,12,EDUCATION,661.0,2,358817,217617.0,163163.0,32790.0,semi-urban,Approved,,796,N/A
2417,38.0,MALE,Single,Post Graduate,Y,2,19.0,122795.0,82228.0,36,Home,476.0,3,870649,,270682.0,26059.0,Semiurban,Approved,,2416,N/A
3104,44.0,FEMALE,Single,Not Graduate,YES,4,,150942.0,187394.0,24,EDUCATION,444 pts,3,163439,388580.0,57465.0,,Semiurban,Approved,,3103,none
4468,60.0,Male,Married,Grad,N,1,12.0,75186.0,,12,Personal,823.0,1,313865,141577.0,31935.0,,semi-urban,Approved,,4467,N/A
786,52.0,Female,divorced,Not Graduate,N,3,0.0,,350546.0,36,home,822.0,1,618281,225134.0,98234.0,20882.0,Semiurban,Approved,,785,
3013,44.0,MALE,Divorced,graduate,NO,4,29.0,156824.0,421981.0,24,Medical,610.0,3,525383,114000.0,138543.0,48653.0,semi-urban,Approved,,3012,N/A
5961,21.0,Female,Divorced,Post Graduate,No,3,5.0,130939.0,125423.0,84,Education,824.0,3,46716,239005.0,246062.0,17912.0,semi-urban,Approved,,5960,N/A
3102,64.0,F,married,Post Graduate,Y,0,22.0,81527.0,486347.0,120,home,593.0,1,327259,102653.0,85543.0,49007.0,Semiurban,Approved,,3101,
2218,51.0,FEMALE,divorced,Grad,YES,4,4.0,179912.0,356169.0,36,Medical,,4,878351,220436.0,69190.0,26762.0,semi-urban,Approved,,2217,
2896,39.0,,divorced,Post Graduate,NO,3,23.0,95622.0,312248.0,48,Education,713.0,0,966410,491859.0,291853.0,10894.0,semi-urban,Approved,,2895,N/A
3600,39.0,Male,Single,Not Graduate,yes,0,26.0,22810.0,307069.0,60,EDUCATION,747.0,4,255142,48451.0,96672.0,,semi-urban,Rejected,,3599,
5261,55.0,FEMALE,Single,graduate,NO,1,,75063.0,182058.0,12,Business,783.0,2,511799,273057.0,121386.0,28219.0,Semiurban,Approved,,5260,check
2856,25.0,FEMALE,Single,Graduate,Yes,2,21.0,172240.0,227858.0,12,Medical,445.0,4,749992,193544.0,235829.0,49498.0,Semiurban,Approved,,2855,check
3485,22.0,,divorced,graduate,Y,4,0.0,76176.0,162557.0,48,Medical,429.0,4,575452,232852.0,276739.0,5052.0,Rural,Rejected,,3484,check
4716,60.0,,Divorced,Grad,NO,4,27.0,163285.0,100057.0,12,EDUCATION,600.0,3,695914,355718.0,65331.0,29050.0,semi-urban,Approved,,4715,
911,46.0,FEMALE,Married,Not Graduate,yes,1,9.0,133783.0,183725.0,36,home,773.0,1,53285,241176.0,164762.0,44353.0,RURAL,Approved,,910,none
2173,56.0,MALE,divorced,Grad,Y,1,2.0,117170.0,361686.0,84,Education,674.0,0,353909,232094.0,36602.0,45003.0,Rural,Approved,,2172,
3659,57.0,FEMALE,Single,NOT GRADUATE,no,1,11.0,180974.0,47176.0,120,home,828.0,4,558082,,205722.0,31999.0,Urban,Approved,,3658,check
2310,53.0,FEMALE,Single,graduate,Yes,4,12.0,69111.0,183570.0,36,Personal,499.0,0,244215,107240.0,233082.0,15487.0,Rural,Approved,,2309,none
5927,49.0,F,married,Post Graduate,N,0,27.0,113254.0,404576.0,60,Home,496.0,4,78738,142500.0,156373.0,14126.0,RURAL,Rejected,,5926,none
1258,62.0,Male,Divorced,Grad,Yes,0,11.0,198412.0,68472.0,36,Education,834.0,1,761055,404368.0,287884.0,7026.0,urban,Approved,,1257,check
2496,56.0,Female,divorced,Graduate,,5,28.0,193650.0,339678.0,120,Home,394.0,4,318615,129947.0,223138.0,31140.0,RURAL,Approved,,2495,
4606,49.0,MALE,SINGLE,Graduate,YES,4,4.0,170214.0,373543.0,84,Education,307.0,0,520654,315646.0,111245.0,41189.0,Rural,Approved,,4605,
4710,34.0,FEMALE,Single,NOT GRADUATE,No,5,,148554.0,356591.0,24,Business,746.0,1,902468,466315.0,173951.0,46626.0,Rural,Approved,,4709,
1179,28.0,F,SINGLE,Not Graduate,yes,4,29.0,63158.0,19817.0,24,home,370.0,2,35218,128398.0,255822.0,23608.0,semi-urban,Approved,,1178,check
5094,23.0,MALE,Divorced,Post Graduate,N,1,,97711.0,67969.0,36,home,754.0,1,217577,314386.0,,27785.0,urban,Approved,,5093,none
4996,53.0,,married,Grad,No,1,21.0,147424.0,488150.0,84,Medical,580.0,1,316697,273944.0,236621.0,23496.0,Rural,Approved,,4995,
443,46.0,male,Divorced,NOT GRADUATE,yes,4,21.0,30400.0,216474.0,12,home,743.0,3,756373,144977.0,230016.0,47135.0,Urban,Rejected,,442,
1400,59.0,,Married,graduate,N,0,10.0,55371.0,380762.0,120,Education,487.0,4,210096,453756.0,91045.0,26843.0,Rural,Rejected,,1399,
4907,23.0,MALE,SINGLE,Post Graduate,Yes,0,28.0,87945.0,85382.0,12,Personal,685.0,4,294482,317170.0,255758.0,20032.0,urban,Approved,,4906,
3430,,,married,NOT GRADUATE,NO,4,1.0,68380.0,188843.0,84,home,545.0,2,530882,90303.0,55797.0,11953.0,urban,Rejected,,3429,check
5831,24.0,,Single,graduate,No,0,24.0,58428.0,201300.0,48,Personal,802.0,3,524109,61821.0,195581.0,,Urban,Approved,,5830,N/A
1055,28.0,,Divorced,Grad,NO,0,,170259.0,239347.0,84,Home,580.0,0,759438,205859.0,,35344.0,semi-urban,Approved,,1054,
5900,62.0,Female,,Not Graduate,yes,0,6.0,35250.0,128108.0,60,Personal,557.0,4,300930,480617.0,290878.0,48722.0,Rural,Rejected,,5899,N/A
4853,,male,Married,Grad,yes,1,25.0,24008.0,98430.0,120,Home,613.0,4,414159,102160.0,96501.0,33548.0,RURAL,Rejected,,4852,
3164,28.0,FEMALE,Divorced,graduate,Y,5,2.0,164338.0,461548.0,12,EDUCATION,839.0,1,90864,65387.0,163167.0,29980.0,urban,Approved,,3163,check
1416,50.0,,Divorced,Graduate,yes,0,29.0,162339.0,443055.0,24,Medical,,1,365800,33610.0,80449.0,42249.0,Urban,Approved,,1415,
2373,37.0,FEMALE,Divorced,Graduate,No,1,,166429.0,201914.0,60,Business,818.0,4,614568,426506.0,,14132.0,Urban,Approved,,2372,
4318,58.0,male,SINGLE,Not Graduate,yes,5,17.0,73251.0,449819.0,120,Home,563.0,2,122916,433737.0,209499.0,47673.0,Semiurban,Rejected,,4317,N/A
3091,40.0,female,SINGLE,Not Graduate,No,4,12.0,137341.0,461029.0,36,Medical,782.0,4,748443,349265.0,,44427.0,semi-urban,Approved,,3090,
2895,26.0,Male,Married,Not Graduate,Y,0,,177217.0,434876.0,12,Home,531.0,0,737663,242608.0,285074.0,,Semiurban,Approved,,2894,N/A
3807,26.0,MALE,Married,Post Graduate,YES,2,23.0,20148.0,123384.0,60,Education,405.0,0,262924,438221.0,43391.0,39676.0,Rural,Rejected,,3806,check
5880,27.0,FEMALE,married,Grad,no,4,24.0,119280.0,131259.0,84,Personal,626.0,0,322695,159493.0,54414.0,48245.0,semi-urban,Approved,,5879,none
1503,54.0,Female,Married,Graduate,NO,0,5.0,74362.0,49397.0,84,EDUCATION,551.0,3,672818,347751.0,220932.0,32365.0,RURAL,Approved,,1502,N/A
3238,63.0,,Single,graduate,Y,3,23.0,24677.0,243013.0,48,Business,499.0,1,884949,413951.0,149685.0,8037.0,urban,Rejected,,3237,
3998,41.0,,Divorced,Graduate,yes,2,,84591.0,240699.0,120,EDUCATION,416.0,1,87610,21845.0,217000.0,29099.0,urban,Approved,,3997,
2012,35.0,Female,,Not Graduate,No,2,9.0,178253.0,157420.0,12,Medical,493.0,4,948277,143513.0,218814.0,25517.0,semi-urban,Approved,,2011,N/A
4631,33.0,Male,Married,Not Graduate,No,4,14.0,,487843.0,120,Education,501.0,1,946109,148384.0,265679.0,37343.0,Rural,Approved,,4630,
3936,40.0,M,Single,NOT GRADUATE,YES,5,17.0,131573.0,133305.0,84,Personal,427.0,4,541684,257684.0,50046.0,27178.0,urban,Approved,,3935,N/A
2973,26.0,Male,Married,Post Graduate,No,2,7.0,199949.0,334618.0,24,Personal,376.0,4,153585,390036.0,40326.0,45857.0,semi-urban,Approved,,2972,check
4929,33.0,MALE,Married,Post Graduate,N,2,14.0,127211.0,219135.0,120,Business,,2,328983,96493.0,43383.0,29273.0,Rural,Approved,,4928,
4640,51.0,Male,Married,NOT GRADUATE,NO,1,,86770.0,472572.0,12,home,771.0,1,91207,358068.0,,46161.0,Semiurban,Approved,,4639,none
5720,62.0,Male,Married,Grad,Yes,3,15.0,151327.0,406519.0,60,home,802.0,0,709987,161233.0,13054.0,18263.0,semi-urban,Approved,,5719,none
7,59.0,FEMALE,Divorced,Post Graduate,,5,24.0,65203.0,389467.0,48,Business,558.0,1,972023,400888.0,290713.0,30339.0,Urban,Approved,,6,check
2488,51.0,FEMALE,married,NOT GRADUATE,N,3,24.0,42936.0,168394.0,48,Home,567.0,1,649665,232142.0,283122.0,,RURAL,Rejected,,2487,
679,21.0,MALE,Divorced,Graduate,NO,1,,166768.0,346115.0,120,Personal,751.0,2,473915,232959.0,200832.0,44409.0,Semiurban,Approved,,678,
1944,21.0,female,divorced,Post Graduate,yes,0,17.0,96298.0,394522.0,24,Home,848.0,1,391206,397932.0,119847.0,6023.0,RURAL,Approved,,1943,none
5166,42.0,male,SINGLE,Not Graduate,YES,4,21.0,116950.0,352831.0,84,Medical,394.0,3,163095,78567.0,287706.0,33002.0,semi-urban,Rejected,,5165,none
5628,35.0,,married,graduate,NO,5,25.0,108913.0,361093.0,48,Home,657.0,4,480437,236798.0,12148.0,33537.0,RURAL,Approved,,5627,N/A
3461,54.0,Female,SINGLE,NOT GRADUATE,Y,1,7.0,137026.0,285371.0,120,Business,318.0,3,754828,350860.0,6464.0,11210.0,semi-urban,Approved,,3460,none
4690,64.0,M,SINGLE,Post Graduate,yes,2,5.0,147135.0,498935.0,120,Home,556.0,1,906333,30428.0,287537.0,17247.0,RURAL,Approved,,4689,none
3911,25.0,Male,married,Post Graduate,yes,0,27.0,42694.0,106124.0,48,Personal,726.0,0,382357,93048.0,63574.0,,Rural,Approved,,3910,check
2608,33.0,,Single,Post Graduate,Yes,2,29.0,,118394.0,120,Home,831.0,0,351373,496224.0,187153.0,25486.0,semi-urban,Approved,,2607,none
4399,31.0,female,,NOT GRADUATE,N,4,20.0,194223.0,361215.0,48,Education,822.0,4,437718,33373.0,8670.0,30627.0,Semiurban,Approved,,4398,
5624,47.0,F,Married,Post Graduate,YES,5,2.0,85350.0,346458.0,48,Education,463.0,3,844985,160954.0,270836.0,37040.0,Urban,Rejected,,5623,check
1065,53.0,Female,Married,Post Graduate,Yes,1,15.0,116870.0,261805.0,84,Medical,698.0,1,329898,269192.0,22208.0,30937.0,RURAL,Approved,,1064,none
3882,45.0,Male,Divorced,Not Graduate,yes,5,18.0,193101.0,493974.0,48,home,799.0,0,534094,496494.0,253705.0,15714.0,semi-urban,Approved,,3881,check
2243,26.0,female,Married,NOT GRADUATE,N,1,13.0,178698.0,237275.0,60,Personal,407.0,1,772725,188783.0,,21909.0,Rural,Approved,,2242,
1475,43.0,M,,Not Graduate,Yes,5,18.0,140871.0,399836.0,84,Home,373.0,1,895078,168393.0,104869.0,33859.0,semi-urban,Approved,,1474,
4533,56.0,Female,,NOT GRADUATE,NO,0,20.0,,316294.0,120,Education,497.0,4,403092,292208.0,261336.0,35538.0,Semiurban,Approved,,4532,check
1890,21.0,,Married,Not Graduate,No,5,23.0,111038.0,240835.0,120,Personal,557.0,1,26315,233056.0,127562.0,22388.0,Urban,Approved,,1889,
3593,37.0,Female,married,Post Graduate,Yes,0,,163435.0,112271.0,60,Medical,530.0,3,86760,35773.0,276492.0,42985.0,Rural,Approved,,3592,N/A
2022,46.0,Female,SINGLE,Not Graduate,N,4,16.0,73693.0,93552.0,12,EDUCATION,307.0,4,997153,,82860.0,22803.0,urban,Approved,,2021,
4807,24.0,M,Divorced,Not Graduate,N,0,5.0,93643.0,84777.0,84,Medical,357.0,1,532645,,135574.0,9133.0,urban,Approved,,4806,
4351,53.0,F,married,Graduate,No,2,12.0,58165.0,51221.0,24,Personal,364.0,3,703075,472853.0,86001.0,28622.0,Semiurban,Approved,,4350,none
2659,39.0,M,Divorced,Graduate,yes,0,22.0,52959.0,200346.0,84,Home,802.0,4,48221,266007.0,159316.0,15275.0,RURAL,Approved,,2658,none
2468,,F,married,graduate,,4,,75556.0,442744.0,12,EDUCATION,511.0,2,585808,150205.0,143491.0,11076.0,RURAL,Rejected,,2467,
3793,26.0,Female,SINGLE,Post Graduate,No,5,12.0,53371.0,112071.0,24,Education,541.0,2,178942,453565.0,,35721.0,RURAL,Approved,,3792,none
1131,40.0,FEMALE,Single,Grad,no,0,16.0,151907.0,284477.0,12,Home,486.0,2,918848,370736.0,263437.0,37598.0,semi-urban,Approved,,1130,
1462,24.0,female,Married,NOT GRADUATE,no,5,15.0,143714.0,283494.0,36,Business,453.0,4,279270,405696.0,68549.0,35852.0,Urban,Approved,,1461,none
3276,55.0,MALE,married,Not Graduate,YES,5,11.0,197216.0,48815.0,36,EDUCATION,568.0,3,529722,131036.0,259430.0,38611.0,urban,Approved,,3275,none
5855,57.0,,Married,graduate,Yes,1,,,222872.0,12,home,677.0,1,690991,312142.0,2697.0,31366.0,semi-urban,Approved,,5854,
3442,21.0,M,Divorced,graduate,NO,2,17.0,111549.0,484274.0,12,Personal,836.0,2,318283,84299.0,98524.0,,RURAL,Approved,,3441,N/A
4910,49.0,MALE,married,NOT GRADUATE,N,0,15.0,185301.0,23228.0,12,home,361.0,4,592316,129005.0,4894.0,21936.0,RURAL,Approved,,4909,none
223,29.0,,Divorced,Not Graduate,Y,2,14.0,22795.0,278129.0,24,EDUCATION,356.0,2,219323,51794.0,212021.0,9092.0,semi-urban,Rejected,,222,
5670,21.0,F,married,Post Graduate,Y,0,19.0,189180.0,480241.0,48,Home,667.0,3,280998,389901.0,56880.0,,semi-urban,Approved,,5669,none
49,40.0,female,SINGLE,Not Graduate,Y,4,20.0,39023.0,445258.0,24,home,444.0,1,896964,54149.0,154721.0,28267.0,RURAL,Rejected,,48,N/A
574,27.0,M,,Graduate,NO,2,15.0,182002.0,434865.0,60,Business,587.0,1,962421,220322.0,189091.0,11281.0,Semiurban,Approved,,573,N/A
1237,37.0,MALE,,NOT GRADUATE,N,1,0.0,74144.0,67583.0,48,Personal,753.0,1,622082,133314.0,213683.0,28520.0,semi-urban,Approved,,1236,
4649,23.0,F,Divorced,Graduate,yes,4,5.0,126565.0,410486.0,60,home,782.0,3,317169,64417.0,188244.0,13029.0,Semiurban,Approved,,4648,
5930,26.0,FEMALE,Married,Not Graduate,No,2,20.0,,405375.0,12,Home,308.0,0,14518,83787.0,184376.0,42636.0,Rural,Approved,,5929,
5495,52.0,Female,Single,Not Graduate,No,1,15.0,39199.0,144771.0,84,Personal,394.0,2,57339,40610.0,19269.0,8729.0,Rural,Rejected,,5494,
2283,55.0,MALE,SINGLE,Not Graduate,No,3,4.0,179472.0,377593.0,36,Personal,416.0,4,651694,283669.0,2350.0,26645.0,Semiurban,Approved,,2282,check
5722,,Male,Divorced,Graduate,Y,0,6.0,85424.0,191964.0,24,Personal,345.0,3,360466,248326.0,53733.0,31876.0,urban,Approved,,5721,
268,,Male,divorced,Graduate,Y,1,11.0,127792.0,69033.0,36,Business,472.0,3,699765,260843.0,297381.0,11975.0,RURAL,Approved,,267,N/A
1105,58.0,Male,Married,graduate,N,2,28.0,138888.0,78414.0,120,Home,451.0,3,596156,81958.0,27149.0,8762.0,Rural,Approved,,1104,check
2306,30.0,F,Divorced,Grad,,4,16.0,182297.0,69442.0,60,EDUCATION,501.0,3,959618,3813.0,145933.0,47943.0,urban,Approved,,2305,N/A
4983,28.0,F,SINGLE,NOT GRADUATE,NO,5,28.0,132105.0,241444.0,12,Personal,446.0,4,264458,429817.0,46818.0,47475.0,semi-urban,Approved,,4982,none
1936,64.0,MALE,Divorced,Graduate,no,1,8.0,57260.0,374742.0,36,Business,342.0,0,352260,447341.0,284270.0,12945.0,Urban,Approved,,1935,check
387,35.0,male,Divorced,Post Graduate,yes,4,15.0,164740.0,23800.0,60,EDUCATION,841.0,3,8500,224108.0,5515.0,42257.0,Urban,Approved,,386,N/A
1702,28.0,male,Divorced,graduate,,0,19.0,98972.0,30322.0,48,Education,814.0,3,387561,31130.0,155507.0,48858.0,RURAL,Approved,,1701,
1629,54.0,female,divorced,Grad,no,3,11.0,45523.0,323457.0,24,Medical,515.0,0,844304,235920.0,83088.0,46598.0,RURAL,Rejected,,1628,none
5049,24.0,female,SINGLE,Post Graduate,Y,2,20.0,127983.0,70552.0,120,home,846.0,0,174812,204574.0,18535.0,,Urban,Approved,,5048,check
2715,21.0,F,married,Not Graduate,NO,5,21.0,126917.0,227129.0,12,Business,564.0,2,988106,298525.0,232158.0,30473.0,RURAL,Approved,,2714,N/A
4915,41.0,F,Single,NOT GRADUATE,yes,2,2.0,178239.0,188293.0,12,Personal,415.0,0,717606,247157.0,56896.0,33466.0,urban,Approved,,4914,check
5346,41.0,FEMALE,divorced,Post Graduate,NO,4,24.0,28328.0,297305.0,12,Home,,1,14389,449541.0,222793.0,,Rural,Approved,,5345,N/A
1564,38.0,FEMALE,Divorced,Post Graduate,N,2,11.0,175199.0,476826.0,120,home,490.0,4,981482,335272.0,198976.0,7181.0,Rural,Approved,,1563,
2761,52.0,F,SINGLE,Post Graduate,Yes,2,16.0,141465.0,452456.0,12,Education,393.0,0,502431,241941.0,,42248.0,Semiurban,Approved,,2760,
3721,23.0,Male,divorced,graduate,NO,4,7.0,172606.0,103752.0,48,Personal,802.0,0,516967,439179.0,186795.0,40900.0,urban,Approved,,3720,none
210,52.0,Male,Divorced,Grad,N,3,3.0,183639.0,278949.0,60,Business,813.0,2,943300,99133.0,94019.0,44347.0,Urban,Approved,,209,
910,26.0,Female,Married,Graduate,YES,4,26.0,83753.0,327019.0,24,Medical,478.0,3,298194,179260.0,,34444.0,RURAL,Rejected,,909,
1290,49.0,female,divorced,Grad,N,4,11.0,160021.0,228023.0,84,home,675.0,0,831483,227106.0,122453.0,46746.0,Urban,Approved,,1289,
5372,47.0,MALE,married,Graduate,no,5,3.0,48013.0,277263.0,36,Medical,785.0,2,971716,296243.0,172792.0,28324.0,Semiurban,Rejected,,5371,
5214,55.0,FEMALE,married,Graduate,N,0,18.0,111501.0,388219.0,12,home,445.0,2,540251,376057.0,233971.0,44532.0,Urban,Rejected,,5213,
1843,53.0,F,divorced,Grad,Yes,4,,77705.0,153977.0,48,Business,371.0,1,160469,355635.0,83816.0,28351.0,Rural,Approved,,1842,N/A
2498,34.0,Female,SINGLE,Post Graduate,no,2,0.0,142762.0,225026.0,12,home,336.0,1,42028,495170.0,180697.0,15055.0,Semiurban,Approved,,2497,check
5002,43.0,M,SINGLE,graduate,No,2,19.0,34126.0,150444.0,36,Home,841.0,1,941896,222692.0,154429.0,14141.0,Rural,Approved,,5001,none
3783,58.0,male,Single,Not Graduate,no,0,19.0,47213.0,92725.0,60,Personal,720.0,1,267296,84524.0,96550.0,14075.0,semi-urban,Approved,,3782,none
959,55.0,Female,Married,Grad,YES,4,27.0,,410785.0,120,home,667.0,3,128287,26197.0,118162.0,14191.0,Rural,Approved,,958,N/A
1794,49.0,FEMALE,divorced,NOT GRADUATE,Yes,5,21.0,162003.0,173767.0,84,Personal,734.0,3,573782,446909.0,26150.0,47794.0,urban,Approved,,1793,check
2089,64.0,M,Married,Graduate,,0,22.0,74943.0,174123.0,24,Home,753.0,3,709662,326531.0,170760.0,14313.0,urban,Approved,,2088,
2703,57.0,female,Married,Grad,yes,0,20.0,,,120,EDUCATION,,0,521270,45959.0,19497.0,40297.0,Semiurban,Approved,,2702,none
332,53.0,,married,Graduate,N,1,13.0,165631.0,238308.0,48,Education,708.0,1,466809,293503.0,14387.0,36016.0,Urban,Approved,,331,
3468,55.0,female,Divorced,NOT GRADUATE,,5,12.0,71883.0,263392.0,48,EDUCATION,511.0,2,387791,173525.0,32397.0,10878.0,semi-urban,Rejected,,3467,
4036,49.0,MALE,married,graduate,YES,3,8.0,185418.0,279462.0,48,Education,317.0,1,905558,55722.0,238822.0,19988.0,Semiurban,Approved,,4035,N/A
3110,43.0,MALE,Married,Post Graduate,no,1,8.0,150429.0,487972.0,60,Personal,749.0,4,673653,147021.0,43785.0,,Rural,Approved,,3109,
2460,63.0,MALE,Divorced,graduate,,3,,87863.0,383824.0,48,Home,660.0,2,339076,430225.0,278253.0,13458.0,Semiurban,Approved,,2459,
1775,36.0,M,Single,NOT GRADUATE,Yes,3,0.0,70508.0,379998.0,84,Business,601.0,4,745644,154223.0,153618.0,24797.0,Rural,Approved,,1774,check
4292,63.0,male,married,Grad,no,0,0.0,74165.0,470360.0,60,Personal,614.0,2,403285,333708.0,88755.0,9431.0,Rural,Approved,,4291,
3498,59.0,F,divorced,Post Graduate,N,2,20.0,141939.0,154747.0,60,Home,320.0,3,827284,413332.0,204535.0,34375.0,Urban,Approved,,3497,N/A
3862,44.0,M,Divorced,NOT GRADUATE,YES,5,15.0,73450.0,199860.0,48,Business,737.0,4,467583,495142.0,95926.0,,RURAL,Approved,,3861,
3358,48.0,male,divorced,Not Graduate,NO,0,3.0,107154.0,303169.0,84,Personal,,4,259199,64800.0,68218.0,12669.0,Urban,Approved,,3357,N/A
4963,29.0,M,divorced,Post Graduate,N,1,11.0,148501.0,402067.0,120,Personal,324.0,3,783377,306033.0,20003.0,37990.0,Rural,Approved,,4962,
4748,27.0,male,SINGLE,Graduate,N,3,10.0,,154481.0,84,Medical,667.0,2,848956,136155.0,118389.0,8921.0,Urban,Approved,,4747,
3916,61.0,F,Married,Grad,,1,11.0,29372.0,443350.0,24,Business,672.0,3,255694,421701.0,40639.0,21463.0,Urban,Rejected,,3915,
2922,55.0,M,Married,graduate,YES,1,25.0,189746.0,488182.0,120,Business,473.0,4,33049,128217.0,280505.0,32171.0,Urban,Approved,,2921,N/A
1711,51.0,MALE,married,graduate,no,3,12.0,178099.0,78079.0,24,Business,418.0,1,480744,470764.0,252573.0,9661.0,Semiurban,Approved,,1710,check
4667,44.0,Female,Single,NOT GRADUATE,,5,28.0,191890.0,48634.0,84,Personal,718.0,2,903845,61154.0,162943.0,,Rural,Approved,,4666,
2479,25.0,M,SINGLE,Grad,Yes,3,9.0,66950.0,449093.0,24,Business,480.0,2,953516,485866.0,134139.0,23885.0,urban,Rejected,,2478,N/A
1367,,female,Divorced,Post Graduate,yes,4,19.0,107736.0,281469.0,12,Medical,621.0,2,352427,62027.0,124678.0,13404.0,RURAL,Approved,,1366,none
174,23.0,Male,SINGLE,NOT GRADUATE,Y,0,17.0,66216.0,79469.0,24,Home,465.0,0,814375,96030.0,161788.0,45018.0,urban,Approved,,173,N/A
859,56.0,F,Single,NOT GRADUATE,N,0,25.0,88619.0,496420.0,24,Education,,0,437103,222705.0,218680.0,9206.0,semi-urban,Approved,,858,
4503,48.0,female,married,Not Graduate,no,5,10.0,58034.0,,84,Home,694.0,1,697699,12428.0,50962.0,49744.0,Urban,Approved,,4502,N/A
3011,45.0,,divorced,NOT GRADUATE,yes,2,0.0,21875.0,354705.0,24,Education,478.0,4,811914,442535.0,,20754.0,semi-urban,Rejected,,3010,
5327,43.0,MALE,SINGLE,graduate,N,5,22.0,92788.0,71775.0,84,Medical,361.0,0,623642,471409.0,82551.0,45395.0,Semiurban,Approved,,5326,none
4236,48.0,,SINGLE,Not Graduate,No,5,13.0,149335.0,441370.0,36,Education,823.0,4,58643,,,22964.0,Urban,Approved,,4235,none
1953,46.0,F,married,NOT GRADUATE,YES,5,8.0,73502.0,49783.0,24,EDUCATION,773.0,3,690324,276854.0,117074.0,7589.0,Semiurban,Approved,,1952,
4588,57.0,Female,Married,Graduate,,4,0.0,78784.0,332440.0,120,Business,801.0,0,224506,359793.0,38069.0,48537.0,semi-urban,Approved,,4587,N/A
5435,,FEMALE,SINGLE,Not Graduate,YES,3,7.0,80110.0,408600.0,120,Business,598.0,2,977869,328018.0,143887.0,18530.0,RURAL,Rejected,,5434,N/A
2037,49.0,FEMALE,Single,Grad,YES,1,6.0,36984.0,296749.0,12,Personal,305.0,0,844012,423496.0,220440.0,26804.0,RURAL,Rejected,,2036,check
4033,37.0,Female,married,NOT GRADUATE,Y,0,7.0,76221.0,133513.0,12,Personal,667.0,4,576065,481797.0,288574.0,28711.0,RURAL,Approved,,4032,N/A
4482,33.0,FEMALE,married,NOT GRADUATE,NO,5,6.0,88684.0,139757.0,60,Business,586.0,1,919917,27423.0,273975.0,36896.0,semi-urban,Approved,,4481,
19,44.0,MALE,Single,Grad,Yes,1,28.0,41650.0,163069.0,12,EDUCATION,760.0,0,423994,19021.0,218314.0,,semi-urban,Approved,,18,check
1,59.0,,divorced,NOT GRADUATE,YES,0,23.0,99823.0,276615.0,12,Education,,1,900238,457310.0,238499.0,16097.0,semi-urban,Approved,,0,N/A
2175,57.0,FEMALE,married,graduate,,2,15.0,184760.0,333756.0,12,Personal,373.0,4,940404,126135.0,192467.0,15710.0,Urban,Approved,,2174,check
1357,35.0,MALE,married,Graduate,NO,5,24.0,127669.0,178557.0,24,home,762.0,0,293960,475873.0,220013.0,14116.0,semi-urban,Approved,,1356,check
5634,48.0,male,Married,Not Graduate,NO,3,2.0,106134.0,356595.0,36,Medical,395.0,0,450233,12719.0,34859.0,29229.0,RURAL,Rejected,,5633,
3306,57.0,,Married,Post Graduate,No,5,20.0,114154.0,405404.0,12,Education,474.0,3,635679,,103117.0,27264.0,Semiurban,Rejected,,3305,
2827,46.0,male,Single,graduate,yes,5,,23985.0,366799.0,48,Personal,,0,389205,163001.0,,42861.0,RURAL,Approved,,2826,
3616,27.0,F,Divorced,Graduate,No,1,24.0,166731.0,444707.0,24,home,732.0,0,412063,185602.0,218192.0,31393.0,RURAL,Approved,,3615,
397,26.0,Male,SINGLE,Post Graduate,yes,4,8.0,27951.0,360642.0,24,home,349.0,3,576235,225897.0,243082.0,5477.0,RURAL,Rejected,,396,
